name,address,tax_id,incorporation_date,phone,email,company_type,status,field_of_business,hosocongty_url,masothue_url,scraping_time
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XÂY DỰNG PHÁT TRIỂN THUẬN PHÁT,"7/134/20 Đường Liên khu 5-6, Khu phố 9, Phường Bình Hưng Hòa, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312448326,09/09/2013,0902788758,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-xay-dung-phat-trien-thuan-phat-com-1486.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-xay-dung-phat-trien-thuan-phat-mst-0312448326.html,2024-08-11 00:20:55
CÔNG TY TNHH TƯ VẤN NHANH,"205/20/27/3 Phạm Đăng Giảng, Khu phố 4, Phường Bình Hưng Hòa, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312448319,07/09/2013,0908756176,,,,Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-tu-van-nhanh-com-1487.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-tu-van-nhanh-mst-0312448319.html,2024-08-11 00:20:59
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HUỆ HƯNG,"35B Hà Tôn Quyền, Phường 12, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",0312448301,06/09/2013,0839556641,,,,Bán buôn kim loại và quặng kim loại,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-hue-hung-com-1488.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-hue-hung-mst-0312448301.html,2024-08-11 00:21:03
CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ HẢI PHÚ THÀNH,"60 Trần Văn Dư, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312448710,09/09/2013,0903136942,,Công ty TNHH một thành viên,,"Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-hai-phu-thanh-com-1467.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-hai-phu-thanh-mst-0312448710.html,2024-08-11 00:21:14
CÔNG TY TNHH IN BAO BÌ NGÔI SAO VÀNG,"298/4 Đường Vườn Lài, Phường Phú Thọ Hoà, Quận Tân phú, Thành phố Hồ Chí Minh, Việt Nam",0312448703,06/09/2013,0866808352,,,,Dịch vụ liên quan đến in,https://hosocongty.vn/cong-ty-tnhh-in-bao-bi-ngoi-sao-vang-com-1468.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-in-bao-bi-ngoi-sao-vang-mst-0312448703.html,2024-08-11 00:21:26
CÔNG TY TNHH MỘT THÀNH VIÊN I CHI GO,"17/25 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312448693,06/09/2013,,,Công ty TNHH một thành viên,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-i-chi-go-com-1469.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-i-chi-go-mst-0312448693.html,2024-08-11 00:21:30
CÔNG TY TRÁCH NHIỆM HỮU HẠN PHÁT TRIỂN THƯƠNG MẠI PHÁT TIẾN,"30 Ngô Bệ, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312448686,06/09/2013,0937691317,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-phat-trien-thuong-mai-phat-tien-com-1470.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-phat-trien-thuong-mai-phat-tien-mst-0312448686.html,2024-08-11 00:21:35
CÔNG TY TNHH TRANG THIẾT BỊ BẢO HỘ LAO ĐỘNG VIỆT AN,"Số 220A Nguyễn Đình Chiểu, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",0312448679,06/09/2013,0838151501,,,,Sản xuất khác chưa được phân vào đâu,https://hosocongty.vn/cong-ty-tnhh-trang-thiet-bi-bao-ho-lao-dong-viet-an-com-1471.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-trang-thiet-bi-bao-ho-lao-dong-viet-an-mst-0312448679.html,2024-08-11 00:21:39
DOANH NGHIỆP TƯ NHÂN PHẠM KIM,"360D Bến Vân Đồn, phường 01, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312448661,06/09/2013,,,Doanh nghiệp tư nhân,,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",https://hosocongty.vn/doanh-nghiep-tu-nhan-pham-kim-com-1472.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-pham-kim-mst-0312448661.html,2024-08-11 00:21:42
CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐẦU TƯ XÂY DỰNG DẦU KHÍ BÌNH PHÁT AN,"860/53 Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312448654,06/09/2013,,,,,(Mã ngành cũ) - Xây dựng công trình đường sắt và đường bộ,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-dau-tu-xay-dung-dau-khi-binh-phat-an-com-1473.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-dau-tu-xay-dung-dau-khi-binh-phat-an-mst-0312448654.html,2024-08-11 00:21:49
CÔNG TY TNHH DU LỊCH TOÀN PHÚ,"B13/17P Cây Cám, ấp 2, Xã Vĩnh Lộc B, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312448647,06/09/2013,,,,,Đại lý du lịch,https://hosocongty.vn/cong-ty-tnhh-du-lich-toan-phu-com-1474.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-du-lich-toan-phu-mst-0312448647.html,2024-08-11 00:21:54
CÔNG TY TNHH R.NILSSON.VN,"27A (Mặt sau) Bạch Đằng, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312448622,06/09/2013,0866814790,,,,Bán buôn ô tô và xe có động cơ khác,https://hosocongty.vn/cong-ty-tnhh-rnilssonvn-com-1475.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-rnilssonvn-mst-0312448622.html,2024-08-11 00:22:11
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI XUẤT NHẬP KHẨU ÁNH BÌNH MINH,"9A Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312448615,06/09/2013,0838301115-0838,,,,"Cắt tóc, làm đầu, gội đầu",https://hosocongty.vn/cong-ty-tnhh-dau-tu-thuong-mai-xuat-nhap-khau-anh-binh-minh-com-1476.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dau-tu-thuong-mai-xuat-nhap-khau-anh-binh-minh-mst-0312448615.html,2024-08-11 00:22:15
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU THÀNH PHÚC,"Số 31/21/29 Đường số 1, Khu phố 5, Phường Tân Tạo A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",0312448291,06/09/2013,0906333056,,,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-xuat-nhap-khau-thanh-phuc-com-1489.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-xuat-nhap-khau-thanh-phuc-mst-0312448291.html,2024-08-11 00:22:23
CÔNG TY TNHH TƯ VẤN DỊCH VỤ DU LỊCH BÌNH MINH,"315 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312448132,06/09/2013,0862720978,,,,Đại lý du lịch,https://hosocongty.vn/cong-ty-tnhh-tu-van-dich-vu-du-lich-binh-minh-com-1501.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-tu-van-dich-vu-du-lich-binh-minh-mst-0312448132.html,2024-08-11 00:22:27
CÔNG TY TNHH THƯƠNG MẠI THIẾT BỊ CÔNG NGHIỆP AT,"25/51/29 Đường 6, KP6, Phường Hiệp Bình Phước, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312448125,06/09/2013,0838994689,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy khác",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-thiet-bi-cong-nghiep-at-com-1502.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-thiet-bi-cong-nghiep-at-mst-0312448125.html,2024-08-11 00:22:46
CÔNG TY CỔ PHẦN TƯ VẤN ĐẦU TƯ TOP - ONE,"256/26/15 Phan Huy ích, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312448118,06/09/2013,01295678938,,Công ty cổ phần,,Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu,https://hosocongty.vn/cong-ty-co-phan-tu-van-dau-tu-top-one-com-1503.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-tu-van-dau-tu-top-one-mst-0312448118.html,2024-08-11 00:22:54
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ AN VY,"716/87/2 Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",0312448100,06/09/2013,0908933777-09091,,,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-an-vy-com-1504.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-an-vy-mst-0312448100.html,2024-08-11 00:22:58
CÔNG TY TNHH MỘT THÀNH VIÊN THỰC PHẨM LÀNH MẠNH,"06 Lê văn Hưu, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312448090,06/09/2013,0937497777,,Công ty TNHH một thành viên,,Bán buôn thực phẩm,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-thuc-pham-lanh-manh-com-1505.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-thuc-pham-lanh-manh-mst-0312448090.html,2024-08-11 00:23:02
CÔNG TY TNHH MỘT THÀNH VIÊN ĐẦU TƯ THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU THANH KIM,"65A Cách Mạng Tháng Tám, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",0312448083,06/09/2013,,,Công ty TNHH một thành viên,,"Đại lý, môi giới, đấu giá",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-dau-tu-thuong-mai-dich-vu-xuat-nhap-khau-thanh-kim-com-1506.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-dau-tu-thuong-mai-dich-vu-xuat-nhap-khau-thanh-kim-mst-0312448083.html,2024-08-11 00:23:07
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ NÔNG NGHIỆP HOÀNG HÀ,"45/2C ấp Tây Lân, Xã Bà Điểm, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312448076,06/09/2013,0912491018,,,,"Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-nong-nghiep-hoang-ha-com-1507.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-nong-nghiep-hoang-ha-mst-0312448076.html,2024-08-11 00:23:18
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ XÂY DỰNG VIỆT NAM KIẾN TRƯỜNG,"523/26/7 Lê Văn Khương, Khu Phố 5, phường Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312447918,06/09/2013,0909574028,,,,Xây dựng nhà để ở,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-va-dich-vu-xay-dung-viet-nam-kien-truong-com-1508.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-va-dich-vu-xay-dung-viet-nam-kien-truong-mst-0312447918.html,2024-08-11 00:23:26
CÔNG TY TNHH CƠ KHÍ XÂY DỰNG ĐÔNG QUÂN,"19D Nguyễn Hữu Cảnh, Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312447876,06/09/2013,0862935742,,,,"Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",https://hosocongty.vn/cong-ty-tnhh-co-khi-xay-dung-dong-quan-com-1509.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-co-khi-xay-dung-dong-quan-mst-0312447876.html,2024-08-11 00:23:29
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XÂY DỰNG LONG THUẬN PHÁT,"1/11/24 Đường TTN 22, phường Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312447869,05/09/2013,0974775250,,,,Bán buôn đồ dùng khác cho gia đình,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-xay-dung-long-thuan-phat-com-1510.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-xay-dung-long-thuan-phat-mst-0312447869.html,2024-08-11 00:23:34
CÔNG TY TNHH DƯƠNG MẠNH LONG,"366 Tân Thới Hiệp 22, phường Tân Thới Hiệp, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",0312447851,06/09/2013,0976476311,,,,"Đại lý, môi giới, đấu giá",https://hosocongty.vn/cong-ty-tnhh-duong-manh-long-com-1511.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-duong-manh-long-mst-0312447851.html,2024-08-11 00:23:38
CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI DỊCH VỤ ĐIỆN TỬ TIN HỌC VIỆT NHÂN,"128/38A Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312447844,06/09/2013,0935522616,,,,Sửa chữa máy vi tính và thiết bị ngoại vi,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-thuong-mai-dich-vu-dien-tu-tin-hoc-viet-nhan-com-1512.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-thuong-mai-dich-vu-dien-tu-tin-hoc-viet-nhan-mst-0312447844.html,2024-08-11 00:23:40
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUỐC TẾ AN MINH,"64 Đường 34B, Phường An Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312448284,06/09/2013,,,,,Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải,https://hosocongty.vn/cong-ty-tnhh-thuong-mai-dich-vu-quoc-te-an-minh-com-1490.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-dich-vu-quoc-te-an-minh-mst-0312448284.html,2024-08-11 00:23:47
CÔNG TY TNHH MỘT THÀNH VIÊN TƯ VẤN ĐẠI KIM,"486/5 Quốc Lộ 13, Phường Hiệp Bình Phước, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312448277,06/09/2013,0948329258,,Công ty TNHH một thành viên,,Hoạt động tư vấn quản lý,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-tu-van-dai-kim-com-1491.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-tu-van-dai-kim-mst-0312448277.html,2024-08-11 00:23:51
CÔNG TY TRÁCH NHIỆM HỮU HẠN THƯƠNG MẠI DỊCH VỤ KỸ THUẬT LONG HOÀNG HÀ,"11/1C, Tổ 4, ấp 2, Xã Xuân Thới Sơn, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",0312448252,06/09/2013,0835060929,,,,Sửa chữa thiết bị điện,https://hosocongty.vn/cong-ty-trach-nhiem-huu-han-thuong-mai-dich-vu-ky-thuat-long-hoang-ha-com-1492.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-thuong-mai-dich-vu-ky-thuat-long-hoang-ha-mst-0312448252.html,2024-08-11 00:24:09
CÔNG TY CỔ PHẦN TUKI VIỆT NAM,"13 Bàu Cát 7, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312448245,06/09/2013,0938 774 332,,Công ty cổ phần,,"Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm",https://hosocongty.vn/cong-ty-co-phan-tuki-viet-nam-com-1493.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-tuki-viet-nam-mst-0312448245.html,2024-08-11 00:24:12
CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT NGỌC NGÂN,"24B Đường Cá Lăng, ấp Chợ, Xã Phú Hòa Đông, Huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",0312448238,06/09/2013,,,Công ty TNHH một thành viên,,(Mã ngành cũ) - Sản xuất hàng may sẵn (trừ trang phục),https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-san-xuat-ngoc-ngan-com-1494.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-san-xuat-ngoc-ngan-mst-0312448238.html,2024-08-11 00:24:16
CÔNG TY TNHH XÂY DỰNG DK,"875/31A Nguyễn Văn Tạo, Xã Hiệp Phước, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",0312448220,09/09/2013,0909658638,,,,(Mã ngành cũ) - Xây dựng công trình kỹ thuật dân dụng khác,https://hosocongty.vn/cong-ty-tnhh-xay-dung-dk-com-1495.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-xay-dung-dk-mst-0312448220.html,2024-08-11 00:24:23
CÔNG TY TNHH MỘT THÀNH VIÊN HOME VIETNAM,"33/4 Quốc Hương, Phường Thảo Điền, Quận 2 (Hết hiệu lực), Thành phố Hồ Chí Minh, Việt Nam",0312448213,06/09/2013,0975101212,,Công ty TNHH một thành viên,,"Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-home-vietnam-com-1496.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-home-vietnam-mst-0312448213.html,2024-08-11 00:24:44
DOANH NGHIỆP TƯ NHÂN BÁ CHẢY,"C15/28G Đường Lữ Văn Công, ấp 3, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312448206,06/09/2013,01228732198,,Doanh nghiệp tư nhân,,"Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm rạ và vật liệu tết bện",https://hosocongty.vn/doanh-nghiep-tu-nhan-ba-chay-com-1497.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-ba-chay-mst-0312448206.html,2024-08-11 00:24:56
CÔNG TY TNHH THIẾT KẾ XÂY DỰNG VIỆT PHÁT,"888/18 Quang Trung, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312448189,06/09/2013,(08)62578139,,,,(Mã ngành cũ) - Xây dựng nhà các loại,https://hosocongty.vn/cong-ty-tnhh-thiet-ke-xay-dung-viet-phat-com-1498.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thiet-ke-xay-dung-viet-phat-mst-0312448189.html,2024-08-11 00:25:01
CÔNG TY TNHH THƯƠNG MẠI VINH THUẬN,"G7/55A ấp 7, Xã Lê Minh Xuân, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312448164,06/09/2013,0938921168,,,,"Chế biến, bảo quản thịt và các sản phẩm từ thịt",https://hosocongty.vn/cong-ty-tnhh-thuong-mai-vinh-thuan-com-1499.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-thuong-mai-vinh-thuan-mst-0312448164.html,2024-08-11 00:25:04
CÔNG TY TNHH QUẢNG CÁO DU LỊCH VIỆT ÚC,"Số 380 Tổ 7, ấp Ràng, Xã Trung Lập Thượng, Huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",0312448157,06/09/2013,0902636633,,,,Quảng cáo,https://hosocongty.vn/cong-ty-tnhh-quang-cao-du-lich-viet-uc-com-1500.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-quang-cao-du-lich-viet-uc-mst-0312448157.html,2024-08-11 00:25:06
CÔNG TY TNHH MỘT THÀNH VIÊN HỚT TÓC NGỌC TRÂM,"288/18 Nơ Trang Long, Phường 12, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",0312447837,06/09/2013,,,Công ty TNHH một thành viên,,"Cắt tóc, làm đầu, gội đầu",https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-hot-toc-ngoc-tram-com-1513.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-hot-toc-ngoc-tram-mst-0312447837.html,2024-08-11 00:25:18
CÔNG TY TNHH ĐẠI LÝ THUẾ MIỀN NAM,"384/8 Phạm Văn Bạch, Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312447812,06/09/2013,0908 585 345,,,,"Hoạt động liên quan đến kế toán, kiểm toán và tư vấn về thuế",https://hosocongty.vn/cong-ty-tnhh-dai-ly-thue-mien-nam-com-1514.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-dai-ly-thue-mien-nam-mst-0312447812.html,2024-08-11 00:25:26
CÔNG TY CỔ PHẦN TƯ VẤN ĐẦU TƯ DT INCORP,"216 Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312447805,06/09/2013,0866860262,,Công ty cổ phần,,Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu,https://hosocongty.vn/cong-ty-co-phan-tu-van-dau-tu-dt-incorp-com-1515.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-co-phan-tu-van-dau-tu-dt-incorp-mst-0312447805.html,2024-08-11 00:25:30
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI NHỰA NAM LƯƠNG,"525/2 Lê Quang Định, Phường 1, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",0312447749,06/09/2013,0839850373,,,,Sản xuất sản phẩm từ plastic,https://hosocongty.vn/cong-ty-tnhh-san-xuat-thuong-mai-nhua-nam-luong-com-1516.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-san-xuat-thuong-mai-nhua-nam-luong-mst-0312447749.html,2024-08-11 00:25:34
CÔNG TY TNHH MỘT THÀNH VIÊN ẨM THỰC CHAY THANH TÂM,"10 Lê Văn Tách, Phường Linh Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312447731,06/09/2013,,,Công ty TNHH một thành viên,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-am-thuc-chay-thanh-tam-com-1517.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-am-thuc-chay-thanh-tam-mst-0312447731.html,2024-08-11 00:25:38
CÔNG TY TNHH MỘT THÀNH VIÊN VẬN TẢI HÙNG TRƯỜNG,"91 Hoàng Diệu, phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312447724,05/09/2013,,,Công ty TNHH một thành viên,,Vận tải hàng hoá bằng đường bộ,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-van-tai-hung-truong-com-1518.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-van-tai-hung-truong-mst-0312447724.html,2024-08-11 00:25:41
DOANH NGHIỆP TƯ NHÂN KHÁCH SẠN THANH DI,"86/149 Trường Chinh, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",0312447717,09/09/2013,02838113574,nguyenhongan63@gmail.com,Doanh nghiệp tư nhân,NNT ngừng hoạt động nhưng chưa hoàn thành thủ tục chấm dứt hiệu lực MST,Dịch vụ lưu trú ngắn ngày,https://hosocongty.vn/doanh-nghiep-tu-nhan-khach-san-thanh-di-com-1519.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-khach-san-thanh-di-mst-0312447717.html,2024-08-11 00:25:45
DOANH NGHIỆP TƯ NHÂN GIẶT SẤY VẢI THU TRANG,"B3/18E/5K Đường Kinh Trung ương, ấp 2, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",0312447682,06/09/2013,,,Doanh nghiệp tư nhân,,"Giặt là, làm sạch các sản phẩm dệt và lông thú",https://hosocongty.vn/doanh-nghiep-tu-nhan-giat-say-vai-thu-trang-com-1520.htm,https://thuvienphapluat.vn/ma-so-thue/doanh-nghiep-tu-nhan-giat-say-vai-thu-trang-mst-0312447682.html,2024-08-11 00:25:52
CÔNG TY TNHH MỘT THÀNH VIÊN ÚT THÚY,"460/38A Nguyễn Tất Thành, phường 18, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",0312447675,06/09/2013,09026472522,,Công ty TNHH một thành viên,,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,https://hosocongty.vn/cong-ty-tnhh-mot-thanh-vien-ut-thuy-com-1521.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-mot-thanh-vien-ut-thuy-mst-0312447675.html,2024-08-11 00:26:11
CÔNG TY TNHH QUẢNG CÁO TRUYỀN THÔNG LIỄU GIA,"555A Kha Vạn Cân, Khu Phố 8, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",0312447467,06/09/2013,0938532794,,,,Quảng cáo,https://hosocongty.vn/cong-ty-tnhh-quang-cao-truyen-thong-lieu-gia-com-1522.htm,https://thuvienphapluat.vn/ma-so-thue/cong-ty-tnhh-quang-cao-truyen-thong-lieu-gia-mst-0312447467.html,2024-08-11 00:26:15
